runname,seed,steps,tokens,prefix_match,f1
1p46G-gemma-helios-hi-29BT,6,9500,19.922944,0.039,0.09774934390000001
1p46G-gemma-commoncrawl-hi-29BT,4,0,0.0,0.0,0.0
1p46G-gemma-commoncrawl-hi-29BT,4,1000,2.097152,0.021,0.0520075222
1p46G-gemma-commoncrawl-hi-29BT,4,10000,20.97152,0.044,0.0859520107
1p46G-gemma-commoncrawl-hi-29BT,4,10500,22.020096,0.045,0.0851781113
1p46G-gemma-commoncrawl-hi-29BT,4,11000,23.068672,0.043000000000000003,0.0844471356
1p46G-gemma-commoncrawl-hi-29BT,4,11500,24.117248,0.042,0.08986946080000001
1p46G-gemma-commoncrawl-hi-29BT,4,12000,25.165824,0.041,0.086258689
1p46G-gemma-commoncrawl-hi-29BT,4,12500,26.2144,0.043000000000000003,0.0943009233
1p46G-gemma-commoncrawl-hi-29BT,4,13000,27.262976,0.036000000000000004,0.0888131249
1p46G-gemma-commoncrawl-hi-29BT,4,13500,28.311552,0.041,0.0890341089
1p46G-gemma-commoncrawl-hi-29BT,4,14000,29.360128,0.039,0.0886412335
1p46G-gemma-commoncrawl-hi-29BT,4,1500,3.145728,0.028,0.0531749362
1p46G-gemma-commoncrawl-hi-29BT,4,2000,4.194304,0.03,0.0606703965
1p46G-gemma-commoncrawl-hi-29BT,4,2500,5.24288,0.026000000000000002,0.07849856420000001
1p46G-gemma-commoncrawl-hi-29BT,4,3000,6.291456,0.029,0.0635182975
1p46G-gemma-commoncrawl-hi-29BT,4,3500,7.340032,0.035,0.074770055
1p46G-gemma-commoncrawl-hi-29BT,4,4000,8.388608,0.034,0.07869963070000001
1p46G-gemma-commoncrawl-hi-29BT,4,4500,9.437184,0.039,0.0696696782
1p46G-gemma-commoncrawl-hi-29BT,4,500,1.048576,0.019,0.046657823300000005
1p46G-gemma-commoncrawl-hi-29BT,4,5000,10.48576,0.041,0.07339631220000001
1p46G-gemma-commoncrawl-hi-29BT,4,5500,11.534336,0.048,0.08163497700000001
1p46G-gemma-commoncrawl-hi-29BT,4,6000,12.582912,0.039,0.0775652666
1p46G-gemma-commoncrawl-hi-29BT,4,6500,13.631488,0.043000000000000003,0.0810999522
1p46G-gemma-commoncrawl-hi-29BT,4,7000,14.680064,0.041,0.08034400010000001
1p46G-gemma-commoncrawl-hi-29BT,4,7500,15.72864,0.044,0.091736328
1p46G-gemma-commoncrawl-hi-29BT,4,8000,16.777216,0.039,0.08233760200000001
1p46G-gemma-commoncrawl-hi-29BT,4,8500,17.825792,0.043000000000000003,0.0865692842
1p46G-gemma-commoncrawl-hi-29BT,4,9000,18.874368,0.045,0.0806839438
1p46G-gemma-commoncrawl-hi-29BT,4,9500,19.922944,0.044,0.08569986190000001
baseline-hi-,42,0,0.0,0.0,0.0
1p46G-gemma-lynx-hi-29BT,6,0,0.0,0.0,3.27869e-05
1p46G-gemma-lynx-hi-29BT,6,1000,2.097152,0.016,0.0443925301
1p46G-gemma-lynx-hi-29BT,6,10000,20.97152,0.043000000000000003,0.0786386927
1p46G-gemma-lynx-hi-29BT,6,10500,22.020096,0.04,0.07909515290000001
1p46G-gemma-lynx-hi-29BT,6,11000,23.068672,0.044,0.086930086
1p46G-gemma-lynx-hi-29BT,6,11500,24.117248,0.042,0.0844294996
1p46G-gemma-lynx-hi-29BT,6,12000,25.165824,0.046,0.0857844024
1p46G-gemma-lynx-hi-29BT,6,12500,26.2144,0.045,0.0841177053
1p46G-gemma-lynx-hi-29BT,6,13000,27.262976,0.043000000000000003,0.08691395
1p46G-gemma-lynx-hi-29BT,6,13500,28.311552,0.046,0.0851265343
1p46G-gemma-lynx-hi-29BT,6,14000,29.360128,0.045,0.082313156
1p46G-gemma-lynx-hi-29BT,6,1500,3.145728,0.021,0.0442080611
1p46G-gemma-lynx-hi-29BT,6,2000,4.194304,0.019,0.0493660006
1p46G-gemma-lynx-hi-29BT,6,2500,5.24288,0.026000000000000002,0.0553714234
1p46G-gemma-lynx-hi-29BT,6,3000,6.291456,0.032,0.0634404687
1p46G-gemma-lynx-hi-29BT,6,3500,7.340032,0.028,0.0643990987
1p46G-gemma-lynx-hi-29BT,6,4000,8.388608,0.029,0.0647696749
1p46G-gemma-lynx-hi-29BT,6,4500,9.437184,0.032,0.071955763
1p46G-gemma-lynx-hi-29BT,6,500,1.048576,0.012,0.0317823135
1p46G-gemma-lynx-hi-29BT,6,5000,10.48576,0.034,0.06898113360000001
1p46G-gemma-lynx-hi-29BT,6,5500,11.534336,0.034,0.0717566511
1p46G-gemma-lynx-hi-29BT,6,6000,12.582912,0.045,0.0809959606
1p46G-gemma-lynx-hi-29BT,6,6500,13.631488,0.039,0.0800945991
1p46G-gemma-lynx-hi-29BT,6,7000,14.680064,0.042,0.0832746302
1p46G-gemma-lynx-hi-29BT,6,7500,15.72864,0.04,0.0774911907
1p46G-gemma-lynx-hi-29BT,6,8000,16.777216,0.041,0.0798279529
1p46G-gemma-lynx-hi-29BT,6,8500,17.825792,0.039,0.0755166642
1p46G-gemma-lynx-hi-29BT,6,9000,18.874368,0.041,0.0829151989
1p46G-gemma-lynx-hi-29BT,6,9500,19.922944,0.044,0.08571399930000001
